date,state,district,pincode,demo_age_5_17,demo_age_17_
2025-11-25,Madhya Pradesh,Mandsaur,458664,0,5
2025-11-25,Madhya Pradesh,Mandsaur,458669,2,1
2025-11-25,Madhya Pradesh,Mandsaur,458883,3,10
2025-11-25,Madhya Pradesh,Mauganj,486335,0,2
2025-11-25,Madhya Pradesh,Morena,476111,5,12
2025-11-25,Madhya Pradesh,Morena,476134,0,2
2025-11-25,Madhya Pradesh,Morena,476224,2,5
2025-11-25,Madhya Pradesh,Morena,476554,2,2
2025-11-25,Madhya Pradesh,Narsimhapur,487001,0,2
2025-11-25,Madhya Pradesh,Narsimhapur,487118,0,2
2025-11-25,Madhya Pradesh,Narsinghpur,487114,1,0
2025-11-25,Madhya Pradesh,Narsinghpur,487337,0,1
2025-11-25,Madhya Pradesh,Neemuch,458110,0,2
2025-11-25,Madhya Pradesh,Neemuch,458228,0,3
2025-11-25,Madhya Pradesh,Panna,488001,0,5
2025-11-25,Madhya Pradesh,Panna,488058,1,6
2025-11-25,Madhya Pradesh,Panna,488441,2,5
2025-11-25,Madhya Pradesh,Raisen,464668,0,2
2025-11-25,Madhya Pradesh,Raisen,464993,0,3
2025-11-25,Madhya Pradesh,Rajgarh,465667,1,3
2025-11-25,Madhya Pradesh,Ratlam,457331,0,1
2025-11-25,Madhya Pradesh,Ratlam,457339,0,2
2025-11-25,Madhya Pradesh,Ratlam,457550,0,3
2025-11-25,Madhya Pradesh,Rewa,486001,1,17
2025-11-25,Madhya Pradesh,Rewa,486111,2,5
2025-11-25,Madhya Pradesh,Rewa,486223,1,10
2025-11-25,Madhya Pradesh,Rewa,486335,0,2
2025-11-25,Madhya Pradesh,Rewa,486340,0,2
2025-11-25,Madhya Pradesh,Rewa,486556,0,3
2025-11-25,Madhya Pradesh,Sagar,470125,1,4
2025-11-25,Madhya Pradesh,Sagar,470227,1,9
2025-11-25,Madhya Pradesh,Sagar,470337,0,2
2025-11-25,Madhya Pradesh,Sagar,470441,0,6
2025-11-25,Madhya Pradesh,Satna,485115,0,5
2025-11-25,Madhya Pradesh,Satna,485446,3,4
2025-11-25,Madhya Pradesh,Satna,485551,0,1
2025-11-25,Madhya Pradesh,Satna,485661,0,1
2025-11-25,Madhya Pradesh,Satna,485773,1,3
2025-11-25,Madhya Pradesh,Sehore,466115,3,3
2025-11-25,Madhya Pradesh,Sehore,466116,0,4
2025-11-25,Madhya Pradesh,Sehore,466446,0,4
2025-11-25,Madhya Pradesh,Sehore,466448,0,1
2025-11-25,Madhya Pradesh,Seoni,480887,0,4
2025-11-25,Madhya Pradesh,Shahdol,484001,0,9
2025-11-25,Madhya Pradesh,Shajapur,465441,1,8
2025-11-25,Madhya Pradesh,Shajapur,465550,1,2
2025-11-25,Madhya Pradesh,Sheopur,476335,0,1
2025-11-25,Madhya Pradesh,Sheopur,476337,1,28
2025-11-25,Madhya Pradesh,Sheopur,476339,0,7
2025-11-25,Madhya Pradesh,Shivpuri,473551,3,17
2025-11-25,Madhya Pradesh,Shivpuri,473774,0,2
2025-11-25,Madhya Pradesh,Shivpuri,473775,1,5
2025-11-25,Madhya Pradesh,Shivpuri,473880,0,6
2025-11-25,Madhya Pradesh,Sidhi,486666,2,8
2025-11-25,Madhya Pradesh,Sidhi,486771,0,7
2025-11-25,Madhya Pradesh,Sidhi,486775,0,3
2025-11-25,Madhya Pradesh,Singrauli,486888,0,1
2025-11-25,Madhya Pradesh,Tikamgarh,472111,0,2
2025-11-25,Madhya Pradesh,Tikamgarh,472338,0,2
2025-11-25,Madhya Pradesh,Tikamgarh,472339,0,3
2025-11-25,Madhya Pradesh,Tikamgarh,472447,1,3
2025-11-25,Madhya Pradesh,Ujjain,456224,0,3
2025-11-25,Madhya Pradesh,Ujjain,456331,1,2
2025-11-25,Madhya Pradesh,Ujjain,456441,0,3
2025-11-25,Madhya Pradesh,Ujjain,456664,0,2
2025-11-25,Madhya Pradesh,Ujjain,456771,2,15
2025-11-25,Madhya Pradesh,Umaria,484661,0,12
2025-11-25,Madhya Pradesh,Vidisha,464220,1,1
2025-11-25,Madhya Pradesh,Vidisha,464226,0,4
2025-11-25,Madhya Pradesh,Vidisha,464337,0,4
2025-11-25,Madhya Pradesh,West Nimar,451221,0,1
2025-11-25,Madhya Pradesh,West Nimar,451228,0,2
2025-11-26,Madhya Pradesh,Sagar,470339,0,10
2025-11-26,Madhya Pradesh,Satna,485005,0,4
2025-11-26,Madhya Pradesh,Satna,485331,2,11
2025-11-26,Madhya Pradesh,Satna,485334,0,7
2025-11-26,Madhya Pradesh,Satna,485771,2,14
2025-11-26,Madhya Pradesh,Satna,485775,1,12
2025-11-26,Madhya Pradesh,Sehore,466111,0,1
2025-11-26,Madhya Pradesh,Sehore,466116,2,11
2025-11-26,Madhya Pradesh,Sehore,466554,2,3
2025-11-26,Madhya Pradesh,Sehore,466651,0,4
2025-11-26,Madhya Pradesh,Seoni,480882,0,13
2025-11-26,Madhya Pradesh,Seoni,480887,1,17
2025-11-26,Madhya Pradesh,Seoni,480888,1,10
2025-11-26,Madhya Pradesh,Seoni,480990,0,4
2025-11-26,Madhya Pradesh,Seoni,480991,1,5
2025-11-26,Madhya Pradesh,Seoni,480994,1,12
2025-11-26,Madhya Pradesh,Seoni,480996,1,7
2025-11-26,Madhya Pradesh,Shahdol,484001,1,10
2025-11-26,Madhya Pradesh,Shahdol,484110,2,29
2025-11-26,Madhya Pradesh,Shahdol,484114,0,7
2025-11-26,Madhya Pradesh,Shahdol,484220,0,1
2025-11-26,Madhya Pradesh,Shahdol,484224,0,6
2025-11-26,Madhya Pradesh,Shahdol,484440,0,5
2025-11-26,Madhya Pradesh,Shahdol,484661,0,3
2025-11-26,Madhya Pradesh,Shajapur,465335,0,2
2025-11-26,Madhya Pradesh,Shajapur,465339,1,2
2025-11-26,Madhya Pradesh,Shajapur,465440,0,5
2025-11-26,Madhya Pradesh,Shajapur,465550,2,3
2025-11-26,Madhya Pradesh,Shivpuri,473774,1,18
2025-11-26,Madhya Pradesh,Sidhi,486661,2,36
2025-11-26,Madhya Pradesh,Sidhi,486771,2,25
2025-11-26,Madhya Pradesh,Tikamgarh,472005,0,1
2025-11-26,Madhya Pradesh,Tikamgarh,472010,1,6
2025-11-26,Madhya Pradesh,Tikamgarh,472339,0,7
2025-11-26,Madhya Pradesh,Tikamgarh,472442,2,9
2025-11-26,Madhya Pradesh,Ujjain,456224,0,10
2025-11-26,Madhya Pradesh,Ujjain,456313,3,16
2025-11-26,Madhya Pradesh,Ujjain,456550,0,26
2025-11-26,Madhya Pradesh,Ujjain,456664,0,5
2025-11-26,Madhya Pradesh,Ujjain,456771,0,11
2025-11-26,Madhya Pradesh,Umaria,484552,1,3
2025-11-26,Madhya Pradesh,Umaria,484660,0,9
2025-11-26,Madhya Pradesh,West Nimar,451001,0,9
2025-12-21,Madhya Pradesh,Agar Malwa,465441,1,8
2025-12-21,Madhya Pradesh,Agar Malwa,465445,0,1
2025-12-21,Madhya Pradesh,Agar Malwa,465447,1,11
2025-12-21,Madhya Pradesh,Agar Malwa,465449,1,8
2025-12-21,Madhya Pradesh,Agar Malwa,465550,0,1
2025-12-21,Madhya Pradesh,Alirajpur,457893,1,2
2025-12-21,Madhya Pradesh,Alirajpur,457990,2,1
2025-12-21,Madhya Pradesh,Anuppur,484001,0,1
2025-12-21,Madhya Pradesh,Anuppur,484116,0,2
2025-12-21,Madhya Pradesh,Anuppur,484440,1,2
2025-12-21,Madhya Pradesh,Balaghat,481102,0,1
2025-12-21,Madhya Pradesh,Balaghat,481105,1,0
2025-12-21,Madhya Pradesh,Balaghat,481224,1,1
2025-12-21,Madhya Pradesh,Balaghat,481226,0,4
2025-12-21,Madhya Pradesh,Balaghat,481331,0,2
2025-12-21,Madhya Pradesh,Balaghat,481332,3,1
2025-12-21,Madhya Pradesh,Balaghat,481441,0,3
2025-12-21,Madhya Pradesh,Balaghat,481449,3,5
2025-12-21,Madhya Pradesh,Balaghat,481556,1,1
2025-12-21,Madhya Pradesh,Barwani,451449,1,5
2025-12-21,Madhya Pradesh,Betul,460110,2,3
2025-12-21,Madhya Pradesh,Betul,460330,11,7
2025-12-21,Madhya Pradesh,Betul,460449,1,4
2025-12-21,Madhya Pradesh,Betul,460551,6,6
2025-12-21,Madhya Pradesh,Betul,460661,4,4
2025-12-21,Madhya Pradesh,Betul,460668,1,1
2025-12-21,Madhya Pradesh,Bhind,477117,0,6
2025-12-21,Madhya Pradesh,Bhind,477333,2,3
2025-12-21,Madhya Pradesh,Bhind,477335,3,3
2025-12-21,Madhya Pradesh,Bhind,477441,5,12
2025-12-21,Madhya Pradesh,Bhopal,462002,0,3
2025-12-21,Madhya Pradesh,Bhopal,462010,2,25
2025-12-21,Madhya Pradesh,Bhopal,462011,0,3
2025-12-21,Madhya Pradesh,Bhopal,462022,3,31
2025-12-21,Madhya Pradesh,Bhopal,462037,1,4
2025-12-21,Madhya Pradesh,Burhanpur,450221,2,1
2025-12-21,Madhya Pradesh,Chhatarpur,471101,3,1
2025-12-21,Madhya Pradesh,Chhatarpur,471301,0,8
2025-12-21,Madhya Pradesh,Chhatarpur,471405,4,15
2025-12-21,Madhya Pradesh,Chhatarpur,471501,3,4
2025-12-21,Madhya Pradesh,Chhatarpur,471606,0,6
2025-12-21,Madhya Pradesh,Chhindwara,480107,0,1
2025-12-21,Madhya Pradesh,Chhindwara,480111,2,4
2025-12-21,Madhya Pradesh,Chhindwara,480224,1,8
2025-12-21,Madhya Pradesh,Chhindwara,480338,1,0
2025-12-21,Madhya Pradesh,Damoh,470661,0,6
2025-12-21,Madhya Pradesh,Damoh,470672,0,3
2025-12-21,Madhya Pradesh,Damoh,470673,1,4
2025-12-21,Madhya Pradesh,Damoh,470772,0,5
2025-12-21,Madhya Pradesh,Damoh,470880,2,1
2025-12-21,Madhya Pradesh,Datia,475671,1,4
2025-12-21,Madhya Pradesh,Dhar,454441,2,9
2025-12-21,Madhya Pradesh,Dhar,454552,1,6
2025-12-21,Madhya Pradesh,Dindori,481882,0,8
2025-12-21,Madhya Pradesh,Dindori,481884,0,3
2025-12-21,Madhya Pradesh,East Nimar,450117,1,4
2025-12-21,Madhya Pradesh,East Nimar,450331,0,1
2025-12-21,Madhya Pradesh,Guna,473001,3,16
2025-12-21,Madhya Pradesh,Guna,473115,2,11
2025-12-21,Madhya Pradesh,Guna,473118,1,2
2025-12-21,Madhya Pradesh,Guna,473226,0,6
2025-12-21,Madhya Pradesh,Guna,473331,2,3
2025-12-21,Madhya Pradesh,Gwalior,474005,3,12
2025-12-21,Madhya Pradesh,Gwalior,474006,7,30
2025-12-21,Madhya Pradesh,Gwalior,474012,1,3
2025-12-21,Madhya Pradesh,Gwalior,475002,1,3
2025-12-21,Madhya Pradesh,Hoshangabad,461661,0,3
2025-12-21,Madhya Pradesh,Hoshangabad,461881,0,1
2025-12-21,Madhya Pradesh,Indore,452005,2,19
2025-12-21,Madhya Pradesh,Indore,452018,0,9
2025-12-21,Madhya Pradesh,Indore,452020,5,22
2025-12-21,Madhya Pradesh,Indore,453771,6,24
2025-12-21,Madhya Pradesh,Jabalpur,483119,2,5
2025-12-21,Madhya Pradesh,Jabalpur,483222,1,5
2025-12-21,Madhya Pradesh,Jabalpur,483225,2,8
2025-12-21,Madhya Pradesh,Jhabua,457772,0,1
2025-12-21,Madhya Pradesh,Katni,483330,1,4
2025-12-21,Madhya Pradesh,Katni,483440,6,7
2025-12-21,Madhya Pradesh,Katni,483773,3,3
2025-12-21,Madhya Pradesh,Katni,483775,0,7
2025-12-21,Madhya Pradesh,Khandwa,450001,5,14
2025-12-21,Madhya Pradesh,Khandwa,450116,2,3
2025-12-21,Madhya Pradesh,Khandwa,450991,0,3
2025-12-21,Madhya Pradesh,Khandwa,451115,0,3
2025-12-21,Madhya Pradesh,Maihar,485774,0,3
2025-12-21,Madhya Pradesh,Mandla,481998,1,1
2025-12-21,Madhya Pradesh,Mandsaur,458118,1,0
2025-12-21,Madhya Pradesh,Mandsaur,458558,5,14
2025-12-21,Madhya Pradesh,Mandsaur,458669,2,4
2025-12-21,Madhya Pradesh,Mandsaur,458880,5,14
2025-12-21,Madhya Pradesh,Mandsaur,458888,0,12
2025-12-21,Madhya Pradesh,Mandsaur,458895,2,6
2025-12-21,Madhya Pradesh,Mauganj,486331,1,10
2025-12-21,Madhya Pradesh,Mauganj,486341,0,2
2025-12-21,Madhya Pradesh,Morena,476221,7,21
2025-12-21,Madhya Pradesh,Morena,476444,4,12
2025-12-21,Madhya Pradesh,Narmadapuram,461001,0,13
2025-12-21,Madhya Pradesh,Narmadapuram,461115,0,2
2025-12-21,Madhya Pradesh,Narmadapuram,461223,0,1
2025-12-21,Madhya Pradesh,Narmadapuram,461668,0,2
2025-12-21,Madhya Pradesh,Narsinghpur,487330,0,1
2025-12-21,Madhya Pradesh,Narsinghpur,487441,0,3
2025-12-21,Madhya Pradesh,Narsinghpur,487661,3,8
2025-12-21,Madhya Pradesh,Narsinghpur,487881,1,3
2025-12-21,Madhya Pradesh,Neemuch,458116,1,6
2025-12-21,Madhya Pradesh,Neemuch,458226,1,6
2025-12-21,Madhya Pradesh,Neemuch,458336,0,1
2025-12-21,Madhya Pradesh,Neemuch,458339,1,1
2025-12-21,Madhya Pradesh,Neemuch,458441,2,18
2025-12-21,Madhya Pradesh,Raisen,464770,3,2
2025-12-21,Madhya Pradesh,Raisen,464774,1,4
2025-12-21,Madhya Pradesh,Raisen,464884,3,5
2025-12-21,Madhya Pradesh,Raisen,464986,2,8
2025-12-21,Madhya Pradesh,Rajgarh,465661,4,14
2025-12-21,Madhya Pradesh,Rajgarh,465683,3,3
2025-12-21,Madhya Pradesh,Rajgarh,465697,3,9
2025-12-21,Madhya Pradesh,Ratlam,457001,15,20
2025-12-21,Madhya Pradesh,Ratlam,457118,2,13
2025-12-21,Madhya Pradesh,Ratlam,457340,1,5
2025-12-21,Madhya Pradesh,Rewa,486001,3,27
2025-12-21,Madhya Pradesh,Rewa,486220,1,4
2025-12-21,Madhya Pradesh,Rewa,486331,2,7
2025-12-21,Madhya Pradesh,Rewa,486333,0,1
2025-12-21,Madhya Pradesh,Rewa,486340,1,2
2025-12-21,Madhya Pradesh,Sagar,470228,2,2
2025-12-21,Madhya Pradesh,Sagar,470339,3,3
2025-12-21,Madhya Pradesh,Sagar,470441,1,11
2025-12-21,Madhya Pradesh,Satna,485221,1,7
2025-12-21,Madhya Pradesh,Satna,485227,0,1
2025-12-21,Madhya Pradesh,Satna,485661,0,5
2025-12-21,Madhya Pradesh,Satna,485881,1,2
2025-12-21,Madhya Pradesh,Sehore,466111,0,1
2025-12-21,Madhya Pradesh,Sehore,466125,0,6
2025-12-21,Madhya Pradesh,Sehore,466331,5,20
2025-12-21,Madhya Pradesh,Sehore,466446,1,10
2025-12-21,Madhya Pradesh,Seoni,480661,6,10
2025-12-21,Madhya Pradesh,Seoni,480888,2,3
2025-12-21,Madhya Pradesh,Seoni,480991,2,1
2025-12-21,Madhya Pradesh,Seoni,480996,1,0
2025-12-21,Madhya Pradesh,Seoni,480997,3,8
2025-12-21,Madhya Pradesh,Shahdol,484001,2,5
2025-12-21,Madhya Pradesh,Shahdol,484334,0,5
2025-12-21,Madhya Pradesh,Shahdol,484771,1,8
2025-12-21,Madhya Pradesh,Shajapur,465331,0,1
2025-12-21,Madhya Pradesh,Shajapur,465333,0,17
2025-12-21,Madhya Pradesh,Shajapur,465550,0,4
2025-12-21,Madhya Pradesh,Sheopur,476335,3,8
2025-12-21,Madhya Pradesh,Shivpuri,473551,2,40
2025-12-21,Madhya Pradesh,Shivpuri,473770,0,6
2025-12-21,Madhya Pradesh,Shivpuri,473865,0,2
2025-12-21,Madhya Pradesh,Sidhi,486884,0,1
2025-12-21,Madhya Pradesh,Sidhi,486890,1,2
2025-12-21,Madhya Pradesh,Singrauli,486887,1,1
2025-12-21,Madhya Pradesh,Singrauli,486892,2,9
2025-12-21,Madhya Pradesh,Tikamgarh,472001,4,12
2025-12-21,Madhya Pradesh,Tikamgarh,472005,2,1
2025-12-21,Madhya Pradesh,Tikamgarh,472115,6,12
2025-12-21,Madhya Pradesh,Tikamgarh,472246,2,3
2025-12-21,Madhya Pradesh,Tikamgarh,472445,2,0
2025-12-21,Madhya Pradesh,Tikamgarh,472446,0,2
2025-12-21,Madhya Pradesh,Ujjain,456668,1,6
2025-12-21,Madhya Pradesh,Ujjain,456771,1,8
2025-12-21,Madhya Pradesh,Ujjain,456776,0,1
2025-12-21,Madhya Pradesh,Vidisha,464111,4,7
2025-12-21,Madhya Pradesh,Vidisha,464113,1,1
2025-12-21,Madhya Pradesh,Vidisha,464220,0,2
2025-12-21,Madhya Pradesh,Vidisha,464221,7,14
2025-12-21,Madhya Pradesh,Vidisha,464226,2,2
2025-12-21,Madhya Pradesh,West Nimar,450661,0,1
2025-12-21,Madhya Pradesh,West Nimar,451440,0,1
2025-12-22,Madhya Pradesh,Agar Malwa,465447,1,3
2025-12-22,Madhya Pradesh,Agar Malwa,465449,2,9
2025-12-22,Madhya Pradesh,Ashok Nagar,473335,3,13
2025-12-22,Madhya Pradesh,Ashok Nagar,473445,0,1
2025-12-22,Madhya Pradesh,Balaghat,481111,1,2
2025-12-22,Madhya Pradesh,Balaghat,481551,2,4
2025-12-22,Madhya Pradesh,Balaghat,481556,0,1
2025-12-22,Madhya Pradesh,Barwani,451447,0,1
2025-12-22,Madhya Pradesh,Barwani,451556,0,1
2025-12-22,Madhya Pradesh,Barwani,451666,9,24
2025-12-22,Madhya Pradesh,Betul,460225,1,3
2025-12-22,Madhya Pradesh,Betul,460553,1,1
2025-12-22,Madhya Pradesh,Betul,460661,0,2
2025-12-22,Madhya Pradesh,Betul,460668,0,1
2025-12-22,Madhya Pradesh,Bhind,477441,3,7
2025-12-22,Madhya Pradesh,Bhind,477566,1,5
2025-12-22,Madhya Pradesh,Bhopal,462001,3,24
2025-12-22,Madhya Pradesh,Bhopal,462008,0,3
2025-12-22,Madhya Pradesh,Chhatarpur,471301,2,8
2025-12-22,Madhya Pradesh,Chhatarpur,471313,2,4
2025-12-22,Madhya Pradesh,Chhatarpur,471405,0,24
2025-12-22,Madhya Pradesh,Chhatarpur,471408,1,11
2025-12-22,Madhya Pradesh,Chhatarpur,471501,2,11
2025-12-22,Madhya Pradesh,Chhatarpur,471515,4,25
2025-12-22,Madhya Pradesh,Chhindwara,480106,0,5
2025-12-22,Madhya Pradesh,Chhindwara,480338,3,0
2025-12-22,Madhya Pradesh,Chhindwara,480554,0,3
2025-12-22,Madhya Pradesh,Damoh,470772,1,4
2025-12-22,Madhya Pradesh,Damoh,470880,2,19
2025-12-22,Madhya Pradesh,Datia,475335,3,19
2025-12-22,Madhya Pradesh,Datia,475336,2,8
2025-12-22,Madhya Pradesh,Datia,475675,1,7
2025-12-22,Madhya Pradesh,Datia,475682,2,5
2025-12-22,Madhya Pradesh,Dewas,455118,1,2
2025-12-22,Madhya Pradesh,Dewas,455221,0,5
2025-12-22,Madhya Pradesh,Dewas,455227,1,17
2025-12-22,Madhya Pradesh,Dewas,455332,3,8
2025-12-22,Madhya Pradesh,Dewas,455339,0,1
2025-12-22,Madhya Pradesh,Dewas,455440,0,11
2025-12-22,Madhya Pradesh,Dhar,454111,2,4
2025-12-22,Madhya Pradesh,Dhar,454441,2,8
2025-12-22,Madhya Pradesh,Dhar,454665,0,3
2025-12-22,Madhya Pradesh,Dhar,454774,0,1
2025-12-22,Madhya Pradesh,Dhar,454775,1,15
2025-12-22,Madhya Pradesh,Dindori,481880,3,20
2025-12-22,Madhya Pradesh,East Nimar,450551,0,1
2025-12-22,Madhya Pradesh,East Nimar,451001,0,1
2025-12-22,Madhya Pradesh,Guna,473001,1,18
2025-12-22,Madhya Pradesh,Guna,473118,0,1
2025-12-22,Madhya Pradesh,Guna,473287,0,4
2025-12-22,Madhya Pradesh,Gwalior,474002,1,4
2025-12-22,Madhya Pradesh,Gwalior,474009,0,1
2025-12-22,Madhya Pradesh,Gwalior,474011,0,7
2025-12-22,Madhya Pradesh,Gwalior,475002,0,6
2025-12-22,Madhya Pradesh,Gwalior,475005,1,3
2025-12-22,Madhya Pradesh,Gwalior,475330,1,10
2025-12-22,Madhya Pradesh,Hoshangabad,461990,0,10
2025-12-22,Madhya Pradesh,Indore,452010,5,51
2025-12-22,Madhya Pradesh,Indore,452014,1,5
2025-12-22,Madhya Pradesh,Indore,453551,2,8
2025-12-22,Madhya Pradesh,Jabalpur,482003,2,20
2025-12-22,Madhya Pradesh,Jabalpur,482021,0,4
2025-12-22,Madhya Pradesh,Jabalpur,483105,0,4
2025-12-22,Madhya Pradesh,Katni,483332,0,17
2025-12-22,Madhya Pradesh,Katni,483501,13,46
2025-12-22,Madhya Pradesh,Katni,483770,4,35
2025-12-22,Madhya Pradesh,Khandwa,450112,1,3
2025-12-22,Madhya Pradesh,Khandwa,450114,0,1
2025-12-22,Madhya Pradesh,Khandwa,450116,1,5
2025-12-22,Madhya Pradesh,Khandwa,450771,0,3
2025-12-22,Madhya Pradesh,Khargone,451001,3,14
2025-12-22,Madhya Pradesh,Khargone,451332,1,19
2025-12-22,Madhya Pradesh,Khargone,451335,0,4
2025-12-22,Madhya Pradesh,Khargone,451660,0,1
2025-12-22,Madhya Pradesh,Mandla,481661,3,6
2025-12-22,Madhya Pradesh,Mandla,481663,0,3
2025-12-22,Madhya Pradesh,Mandla,481668,0,4
2025-12-22,Madhya Pradesh,Mandla,481672,1,1
2025-12-22,Madhya Pradesh,Mandsaur,458558,0,7
2025-12-22,Madhya Pradesh,Mandsaur,458669,0,5
2025-12-22,Madhya Pradesh,Mauganj,486117,0,1
2025-12-22,Madhya Pradesh,Morena,476001,2,64
2025-12-22,Madhya Pradesh,Morena,476115,3,16
2025-12-22,Madhya Pradesh,Morena,476134,0,8
2025-12-22,Madhya Pradesh,Morena,476224,1,39
2025-12-22,Madhya Pradesh,Morena,476229,3,26
2025-12-22,Madhya Pradesh,Narmadapuram,461223,0,2
2025-12-22,Madhya Pradesh,Narmadapuram,461775,0,2
2025-12-22,Madhya Pradesh,Narsimhapur,487881,0,5
2025-12-22,Madhya Pradesh,Narsinghpur,487001,0,13
2025-12-22,Madhya Pradesh,Narsinghpur,487110,0,1
2025-12-22,Madhya Pradesh,Narsinghpur,487551,1,13
2025-12-22,Madhya Pradesh,Narsinghpur,487661,0,4
2025-12-22,Madhya Pradesh,Neemuch,458116,0,8
2025-12-22,Madhya Pradesh,Neemuch,458330,1,9
2025-12-22,Madhya Pradesh,Niwari,472442,0,2
2025-12-22,Madhya Pradesh,Niwari,472445,1,0
2025-12-22,Madhya Pradesh,Pandhurna,480108,0,1
2025-12-22,Madhya Pradesh,Panna,488446,1,13
2025-12-22,Madhya Pradesh,Raisen,462046,2,2
2025-12-22,Madhya Pradesh,Raisen,464665,1,5
2025-12-22,Madhya Pradesh,Raisen,464668,2,13
2025-12-22,Madhya Pradesh,Raisen,464774,2,15
2025-12-22,Madhya Pradesh,Rajgarh,465674,3,18
2025-12-22,Madhya Pradesh,Rajgarh,465685,2,4
2025-12-22,Madhya Pradesh,Rajgarh,465689,1,4
2025-12-22,Madhya Pradesh,Ratlam,457340,0,1
2025-12-22,Madhya Pradesh,Ratlam,457441,1,3
2025-12-22,Madhya Pradesh,Rewa,486001,1,29
2025-12-22,Madhya Pradesh,Rewa,486002,0,2
2025-12-22,Madhya Pradesh,Rewa,486005,0,4
2025-12-22,Madhya Pradesh,Rewa,486123,1,9
2025-12-22,Madhya Pradesh,Rewa,486333,0,10
2025-12-22,Madhya Pradesh,Rewa,486335,3,15
2025-12-22,Madhya Pradesh,Rewa,486445,0,7
2025-12-22,Madhya Pradesh,Rewa,486450,0,2
2025-12-22,Madhya Pradesh,Rewa,486556,0,16
2025-12-22,Madhya Pradesh,Sagar,470004,2,13
2025-12-22,Madhya Pradesh,Sagar,470118,0,2
2025-12-22,Madhya Pradesh,Sagar,470119,0,3
2025-12-22,Madhya Pradesh,Sagar,470226,0,8
2025-12-22,Madhya Pradesh,Sagar,470227,0,5
2025-12-22,Madhya Pradesh,Sagar,470335,2,21
2025-12-22,Madhya Pradesh,Satna,485111,0,4
2025-12-22,Madhya Pradesh,Satna,485221,0,9
2025-12-22,Madhya Pradesh,Satna,485446,0,16
2025-12-22,Madhya Pradesh,Sehore,466001,1,8
2025-12-22,Madhya Pradesh,Seoni,480881,1,0
2025-12-22,Madhya Pradesh,Seoni,480996,1,3
2025-12-22,Madhya Pradesh,Shahdol,484110,1,16
2025-12-22,Madhya Pradesh,Shahdol,484116,0,1
2025-12-22,Madhya Pradesh,Shahdol,484120,0,1
2025-12-22,Madhya Pradesh,Shajapur,465440,1,0
2025-12-22,Madhya Pradesh,Sheopur,476335,0,11
2025-12-22,Madhya Pradesh,Sheopur,476355,0,7
2025-12-22,Madhya Pradesh,Shivpuri,473793,0,11
2025-12-22,Madhya Pradesh,Sidhi,486771,1,25
2025-12-22,Madhya Pradesh,Singrauli,486886,10,57
2025-12-22,Madhya Pradesh,Tikamgarh,472101,1,6
2025-12-22,Madhya Pradesh,Tikamgarh,472111,0,20
2025-12-22,Madhya Pradesh,Ujjain,456010,2,20
2025-12-22,Madhya Pradesh,Ujjain,456224,0,5
2025-12-22,Madhya Pradesh,Ujjain,456550,1,4
2025-12-22,Madhya Pradesh,Umaria,484001,0,3
2025-12-22,Madhya Pradesh,Umaria,484555,1,11
2025-12-22,Madhya Pradesh,Vidisha,464228,2,18
2025-12-22,Madhya Pradesh,Vidisha,464331,0,6
2025-12-23,Madhya Pradesh,Agar Malwa,465445,0,2
2025-12-23,Madhya Pradesh,Agar Malwa,465447,2,12
2025-12-23,Madhya Pradesh,Agar Malwa,465449,4,19
2025-12-23,Madhya Pradesh,Alirajpur,457888,7,70
2025-12-23,Madhya Pradesh,Anuppur,484220,0,2
2025-12-23,Madhya Pradesh,Anuppur,484330,1,5
2025-12-23,Madhya Pradesh,Anuppur,484444,1,3
2025-12-23,Madhya Pradesh,Ashok Nagar,473330,8,41
2025-12-23,Madhya Pradesh,Ashok Nagar,473446,2,31
2025-12-23,Madhya Pradesh,Balaghat,481117,1,8
2025-12-23,Madhya Pradesh,Balaghat,481551,1,9
2025-12-23,Madhya Pradesh,Betul,460220,8,32
2025-12-23,Madhya Pradesh,Betul,460225,7,18
2025-12-23,Madhya Pradesh,Betul,460447,0,7
2025-12-23,Madhya Pradesh,Betul,460666,3,5
2025-12-23,Madhya Pradesh,Betul,460668,1,6
2025-12-23,Madhya Pradesh,Bhind,477222,2,23
2025-12-23,Madhya Pradesh,Bhind,477227,1,19
2025-12-23,Madhya Pradesh,Bhind,477331,3,9
2025-12-23,Madhya Pradesh,Bhind,477332,2,10
2025-12-23,Madhya Pradesh,Bhind,477566,0,4
2025-12-23,Madhya Pradesh,Bhopal,462008,1,14
2025-12-23,Madhya Pradesh,Bhopal,462011,0,2
2025-12-23,Madhya Pradesh,Bhopal,462022,8,32
2025-12-23,Madhya Pradesh,Bhopal,462027,0,1
2025-12-23,Madhya Pradesh,Bhopal,462038,0,21
2025-12-23,Madhya Pradesh,Bhopal,462041,1,5
2025-12-23,Madhya Pradesh,Bhopal,462042,3,33
2025-12-23,Madhya Pradesh,Bhopal,462046,0,1
2025-12-23,Madhya Pradesh,Burhanpur,450445,1,8
2025-12-23,Madhya Pradesh,Chhatarpur,471105,1,14
2025-12-23,Madhya Pradesh,Chhatarpur,471510,2,26
2025-12-23,Madhya Pradesh,Chhatarpur,471606,3,8
2025-12-23,Madhya Pradesh,Chhindwara,480106,4,22
2025-12-23,Madhya Pradesh,Chhindwara,480337,0,4
2025-12-23,Madhya Pradesh,Chhindwara,480551,10,36
